scientific_name,longitude,latitude,checklist_id,country,observer_id,sampling_event_identifier,observation_count,state_code,locality_id,protocol_type,observation_date,year,month,time_observations_started,duration_minutes,effort_distance_km,number_observers
Turdus amaurochalinus,-57.7179623,-25.2086431,S30750040,Paraguay,obs658568,S30750040,1,PY-15,L4542380,Traveling,18-07-16,2016,7,17.43333333,110,3.999,3
Turdus amaurochalinus,-59.6201334,-26.8226697,S29302632,Argentina,obs112517,S29302632,8,AR-H,L4547970,Traveling,14-04-16,2016,4,8.75,225,3,3
Turdus amaurochalinus,-59.968356,-26.27725,S29307501,Argentina,obs112517,S29307501,1,AR-H,L4548188,Traveling,17-04-16,2016,4,7,165,1.3,2
Turdus amaurochalinus,-54.140449,-25.538229,S29315157,Argentina,obs422990,S29315157,2,AR-N,L4550107,Traveling,29-04-16,2016,4,8,240,1.609,3
Turdus amaurochalinus,-57.9972821,-31.3693395,S29319819,Argentina,obs662974,S29319819,5,AR-E,L4550729,Traveling,30-04-16,2016,4,9,240,3,2
Turdus amaurochalinus,-38.540003,-3.7545455,S29327887,Brazil,obs656089,S29327887,,BR-CE,L4552070,Traveling,21-04-16,2016,4,6.866666667,180,2,5
Turdus amaurochalinus,-40.248699,-7.672637,S29358312,Brazil,obs655769,S29358312,2,BR-PE,L4556506,Traveling,20-03-16,2016,3,8,180,1,1
Turdus amaurochalinus,-64.5941162,-23.7377406,S31650433,Argentina,obs426825,S31650433,,AR-Y,L4562318,Stationary,14-09-16,2016,9,18,45,0,2
Turdus amaurochalinus,-43.5192989,-22.934698,S29438485,Brazil,obs621190,S29438485,,BR-RJ,L4567349,Traveling,05-05-16,2016,5,8.833333333,80,3.6,2
Turdus amaurochalinus,-64.2917595,-31.2579115,S29590269,Argentina,obs741678,S29590269,,AR-X,L4567634,Stationary,12-05-16,2016,5,16.11666667,24,0,1
Turdus amaurochalinus,-38.469447,-3.82752,S31341865,Brazil,obs553166,S31341865,2,BR-CE,L4570067,Traveling,30-08-16,2016,8,6.266666667,35,3,1
Turdus amaurochalinus,-65.3066249,-24.1731098,S29457994,Argentina,obs643142,S29457994,1,AR-Y,L4570354,Stationary,07-05-16,2016,5,11.33333333,15,0,1
Turdus amaurochalinus,-62.7102778,-30.9469444,S32058242,Argentina,obs111915,S32058242,5,AR-X,L4571969,Traveling,15-10-16,2016,10,9,90,1,1
Turdus amaurochalinus,-47.7630299,-21.0256204,S31090413,Brazil,obs544187,S31090413,1,BR-SP,L4573909,Stationary,14-08-16,2016,8,7.183333333,90,0,1
Turdus amaurochalinus,-47.0737858,-22.8124154,S30967763,Brazil,obs623262,S30967763,,BR-SP,L4577179,Traveling,04-08-16,2016,8,9.716666667,60,1,3
Turdus amaurochalinus,-60.626936,-31.6187434,S29506857,Argentina,obs535219,S29506857,4,AR-S,L4577531,Traveling,08-05-16,2016,5,15,120,2,1
Turdus amaurochalinus,-58.312254,-33.1277336,S29519273,Uruguay,obs756803,S29519273,,UY-RN,L4579226,Stationary,09-05-16,2016,5,10.83333333,60,0,1
Turdus amaurochalinus,-58.3698142,-26.3935035,S31005305,Argentina,obs756932,S31005305,5,AR-P,L4581592,Traveling,10-07-16,2016,7,15.48333333,120,1,5
Turdus amaurochalinus,-64.3473101,-31.4852325,S29557992,Argentina,obs741678,S29557992,2,AR-X,L4584764,Traveling,29-03-16,2016,3,9,240,4,1
Turdus amaurochalinus,-47.0862927,-23.643206,S29932085,Brazil,obs723743,S29932085,1,BR-SP,L4595959,Stationary,27-05-16,2016,5,9,48,0,2
Turdus amaurochalinus,-57.577567,-25.250801,S29640975,Paraguay,obs665959,S29640975,2,PY-ASU,L4597346,Traveling,14-05-16,2016,5,10.38333333,150,3,2
Turdus amaurochalinus,-48.8935804,-27.0992147,S29648718,Brazil,obs624154,S29648718,1,BR-SC,L4598418,Traveling,14-05-16,2016,5,6.666666667,220,4,2
Turdus amaurochalinus,-58.7833796,-27.467057,S32435461,Argentina,obs800296,S32435461,2,AR-W,L4598965,Traveling,08-11-16,2016,11,15.68333333,51,1,1
Turdus amaurochalinus,-43.9827514,-20.0941678,S29652237,Brazil,obs651387,S29652237,1,BR-MG,L4599426,Traveling,14-05-16,2016,5,8.083333333,240,4,2
Turdus amaurochalinus,-55.8960141,-27.4079355,S32164921,Argentina,obs622908,S32164921,4,AR-N,L4599715,Traveling,22-10-16,2016,10,7,180,0.5,5
Turdus amaurochalinus,-60.1716685,-33.3781684,S29667770,Argentina,obs652443,S29667770,3,AR-B,L4602109,Traveling,14-05-16,2016,5,12.5,120,3,2
Turdus amaurochalinus,-42.3980856,-22.930255,S29670907,Brazil,obs760884,S29670907,1,BR-RJ,L4602881,Traveling,14-05-16,2016,5,15,120,3,2
Turdus amaurochalinus,-58.7004447,-34.3702199,S29677886,Argentina,obs653412,S29677886,2,AR-B,L4604017,Traveling,14-05-16,2016,5,16,105,3.5,2
Turdus amaurochalinus,-54.996388,-34.9032415,S29685164,Uruguay,obs665271,S29685164,,UY-MA,L4605242,Stationary,14-05-16,2016,5,8.5,30,0,3
Turdus amaurochalinus,-64.3240153,-31.2361672,S29687075,Argentina,obs741678,S29687075,,AR-X,L4605524,Stationary,15-05-16,2016,5,15.96666667,112,0,1
Turdus amaurochalinus,-58.2696094,-33.065723,S32293487,Argentina,obs495957,S32293487,2,AR-E,L4606265,Traveling,30-10-16,2016,10,7.816666667,60,1,4
Turdus amaurochalinus,-44.0595,-19.9369481,S29692462,Brazil,obs620801,S29692462,2,BR-MG,L4606310,Stationary,14-05-16,2016,5,7.883333333,120,0,1
Turdus amaurochalinus,-57.75738,-25.294798,S29703325,Argentina,obs432735,S29703325,1,AR-P,L4608019,Traveling,16-05-16,2016,5,9.083333333,40,1,10
Turdus amaurochalinus,-58.1581538,-32.2681417,S29707720,Argentina,obs626490,S29707720,,AR-E,L4608633,Traveling,14-05-16,2016,5,15.08333333,120,3.5,3
Turdus amaurochalinus,-40.9999644,-21.9997341,S29717053,Brazil,obs759065,S29717053,,BR-RJ,L4610056,Traveling,14-05-16,2016,5,8.15,300,4.828,2
Turdus amaurochalinus,-48.5171807,-27.6085351,S29717441,Brazil,obs624642,S29717441,2,BR-SC,L4610082,Traveling,14-05-16,2016,5,14,180,1,2
Turdus amaurochalinus,-43.8965361,-19.9264917,S29720656,Brazil,obs762057,S29720656,1,BR-MG,L4610264,Traveling,14-05-16,2016,5,7.333333333,200,1.304,4
Turdus amaurochalinus,-44.0065098,-19.8880596,S29738295,Brazil,obs762300,S29738295,,BR-MG,L4612224,Stationary,14-05-16,2016,5,7,180,0,1
Turdus amaurochalinus,-55.2245378,-34.7811702,S29737154,Uruguay,obs665346,S29737154,1,UY-MA,L4612281,Traveling,14-05-16,2016,5,9.5,180,5,3
Turdus amaurochalinus,-60.7578707,-31.6552262,S29674960,Argentina,obs719451,S29674960,8,AR-S,L4612423,Traveling,14-05-16,2016,5,8.75,75,1.5,2
Turdus amaurochalinus,-60.7514334,-31.6774158,S29675574,Argentina,obs719451,S29675574,6,AR-S,L4612473,Traveling,14-05-16,2016,5,10.66666667,60,0.8,2
Turdus amaurochalinus,-45.406106,-22.4713164,S29755635,Brazil,obs622520,S29755635,,BR-MG,L4615577,Traveling,18-05-16,2016,5,11.51666667,180,0.4,1
Turdus amaurochalinus,-65.7183438,-28.4465411,S30242472,Argentina,obs644969,S30242472,1,AR-K,L4615846,Stationary,15-06-16,2016,6,15.21666667,29,0,1
Turdus amaurochalinus,-65.7204304,-28.4151264,S29845526,Argentina,obs644969,S29845526,1,AR-K,L4630658,Traveling,22-05-16,2016,5,16.95,60,1,1
Turdus amaurochalinus,-43.970482,-19.9799646,S29845921,Brazil,obs651387,S29845921,2,BR-MG,L4630723,Traveling,22-05-16,2016,5,7.283333333,240,2,10
Turdus amaurochalinus,-54.1119444,-26.63,S30132787,Argentina,obs111915,S30132787,3,AR-N,L4636308,Stationary,25-05-16,2016,5,8,180,0,1
Turdus amaurochalinus,-49.2843354,-25.3783264,S32917315,Brazil,obs623744,S32917315,,BR-PR,L4636900,Traveling,08-12-16,2016,12,9.283333333,177,3,1
Turdus amaurochalinus,-63.9338529,-30.0932691,S32904211,Argentina,obs765877,S32904211,,AR-X,L4638068,Traveling,05-12-16,2016,12,7.5,300,3,4
Turdus amaurochalinus,-58.4778106,-34.4980067,S29948116,Argentina,obs508568,S29948116,,AR-B,L4638698,Traveling,21-05-16,2016,5,15,120,1,5
Turdus amaurochalinus,-58.110575,-34.846621,S29905788,Argentina,obs620547,S29905788,1,AR-B,L4639667,Traveling,22-05-16,2016,5,15.5,120,2,1
Turdus amaurochalinus,-65.6942665,-28.4240391,S29907407,Argentina,obs644969,S29907407,1,AR-K,L4639945,Traveling,25-05-16,2016,5,14.85,120,2,1
Turdus amaurochalinus,-57.5330299,-25.3151022,S29919531,Paraguay,obs430326,S29919531,,PY-11,L4641942,Stationary,26-05-16,2016,5,13.23333333,10,0,1
Turdus amaurochalinus,-45.6073192,-22.8693494,S31336612,Brazil,obs245224,S31336612,1,BR-SP,L4642672,Stationary,18-08-16,2016,8,17,45,0,3
Turdus amaurochalinus,-43.6718395,-20.0605779,S32651560,Brazil,obs657175,S32651560,1,BR-MG,L4642824,Traveling,19-11-16,2016,11,6.416666667,250,5,4
Turdus amaurochalinus,-43.3713808,-22.9966792,S29965595,Brazil,obs537362,S29965595,2,BR-RJ,L4650688,Traveling,28-05-16,2016,5,8.35,240,1,2
Turdus amaurochalinus,-43.4495179,-23.0185747,S29968224,Brazil,obs537362,S29968224,4,BR-RJ,L4651207,Traveling,29-05-16,2016,5,9.983333333,109,1,1
Turdus amaurochalinus,-43.8289533,-22.4707,S29968475,Brazil,obs767391,S29968475,,BR-RJ,L4651244,Stationary,29-05-16,2016,5,10.93333333,54,0,1
Turdus amaurochalinus,-68.0659796,-16.6196764,S32384748,Bolivia,obs466744,S32384748,1,BO-L,L4651383,Stationary,05-11-16,2016,11,14.91666667,184,0,1
Turdus amaurochalinus,-41.7603851,-20.5870189,S32577909,Brazil,obs501068,S32577909,1,BR-ES,L4652657,Traveling,16-11-16,2016,11,8.133333333,39,1.39,1
Turdus amaurochalinus,-58.0176401,-31.3742238,S30900887,Argentina,obs768902,S30900887,2,AR-E,L4660117,Traveling,16-07-16,2016,7,8.183333333,140,5,3
Turdus amaurochalinus,-63.6595193,-17.4634351,S30022583,Bolivia,obs769077,S30022583,1,BO-S,L4661614,Stationary,01-06-16,2016,6,8,90,0,2
Turdus amaurochalinus,-41.7613506,-20.5853046,S30265771,Brazil,obs467819,S30265771,1,BR-ES,L4671137,Traveling,17-06-16,2016,6,9.433333333,38,1,1
Turdus amaurochalinus,-58.5270553,-32.424851,S30077982,Argentina,obs737404,S30077982,4,AR-E,L4672388,Traveling,04-06-16,2016,6,10.18333333,180,3,4
Turdus amaurochalinus,-66.196897,-17.432194,S30096930,Bolivia,obs277988,S30096930,1,BO-C,L4675940,Stationary,05-06-16,2016,6,9.5,45,0,1
Turdus amaurochalinus,-57.7203682,-25.2814353,S30477521,Argentina,obs769725,S30477521,1,AR-P,L4677460,Stationary,28-06-16,2016,6,16,120,0,1
Turdus amaurochalinus,-43.2225537,-22.9673631,S30115030,Brazil,obs665454,S30115030,1,BR-RJ,L4679283,Traveling,04-06-16,2016,6,11,150,2,1
Turdus amaurochalinus,-65.6646341,-33.0350929,S30120307,Argentina,obs757139,S30120307,1,AR-D,L4680348,Traveling,18-05-16,2016,5,10,120,4,2
Turdus amaurochalinus,-46.5511698,-20.2539235,S33319083,Brazil,obs611666,S33319083,1,BR-MG,L4680493,Traveling,31-12-16,2016,12,10.5,200,5,2
Turdus amaurochalinus,-43.153975,-22.9515569,S30128499,Brazil,obs665454,S30128499,2,BR-RJ,L4681163,Traveling,28-05-16,2016,5,10,150,1,1
Turdus amaurochalinus,-57.6043778,-25.3002021,S30124703,Paraguay,obs679061,S30124703,,PY-ASU,L4681177,Traveling,07-06-16,2016,6,17.21666667,55,1.5,1
Turdus amaurochalinus,-45.7270678,-23.1468195,S30323309,Brazil,obs616557,S30323309,1,BR-SP,L4681375,Stationary,20-06-16,2016,6,14.31666667,150,0,1
Turdus amaurochalinus,-58.2171656,-27.9742494,S30129312,Argentina,obs616667,S30129312,5,AR-W,L4682018,Traveling,05-06-16,2016,6,14.75,60,1,5
Turdus amaurochalinus,-58.2491255,-27.9392895,S30129498,Argentina,obs616667,S30129498,4,AR-W,L4682036,Traveling,05-06-16,2016,6,15.63333333,120,4,5
Turdus amaurochalinus,-45.635977,-23.118184,S30759095,Brazil,obs541254,S30759095,2,BR-SP,L4682527,Stationary,19-07-16,2016,7,7.5,150,0,1
Turdus amaurochalinus,-54.1266667,-26.6297222,S30133191,Argentina,obs111915,S30133191,8,AR-N,L4682731,Traveling,07-06-16,2016,6,16.25,90,2,2
Turdus amaurochalinus,-54.1044444,-26.6277778,S30278083,Argentina,obs111915,S30278083,6,AR-N,L4682774,Traveling,16-06-16,2016,6,7,180,2,1
Turdus amaurochalinus,-58.0874848,-31.3846963,S30199201,Argentina,obs768902,S30199201,3,AR-E,L4696222,Traveling,12-06-16,2016,6,17.08333333,50,1,1
Turdus amaurochalinus,-65.7345409,-28.4533366,S30238743,Argentina,obs644969,S30238743,1,AR-K,L4704130,Stationary,15-06-16,2016,6,10.91666667,5,0,1
Turdus amaurochalinus,-56.1667721,-34.9132924,S30246457,Uruguay,obs538414,S30246457,1,UY-MO,L4705641,Traveling,25-03-16,2016,3,10.31666667,60,0.805,4
Turdus amaurochalinus,-65.668138,-28.4954751,S30268732,Argentina,obs644969,S30268732,1,AR-K,L4709712,Traveling,17-06-16,2016,6,14.53333333,21,0.5,1
Turdus amaurochalinus,-45.303434,-22.913354,S30300210,Brazil,obs550661,S30300210,1,BR-SP,L4715615,Stationary,19-06-16,2016,6,12.16666667,20,0,3
Turdus amaurochalinus,-51.2184334,-23.3818787,S30314444,Brazil,obs431534,S30314444,2,BR-PR,L4718538,Traveling,20-06-16,2016,6,7,120,1,1
Turdus amaurochalinus,-58.8486992,-27.4653163,S30361421,Argentina,obs228451,S30361421,1,AR-W,L4727639,Stationary,23-06-16,2016,6,17.55,20,0,2
Turdus amaurochalinus,-56.0266256,-28.5591193,S33119038,Argentina,obs756932,S33119038,3,AR-W,L4734797,Traveling,12-12-16,2016,12,18,60,1,1
Turdus amaurochalinus,-64.2750534,-33.0961557,S30465773,Argentina,obs229078,S30465773,3,AR-X,L4744668,Traveling,29-06-16,2016,6,10.18333333,73,3.5,1
Turdus amaurochalinus,-68.6156125,-32.8861261,S32631858,Argentina,obs457001,S32631858,1,AR-M,L4749654,Traveling,19-11-16,2016,11,14,240,1,2
Turdus amaurochalinus,-47.9005623,-15.7953714,S30475066,Brazil,obs438109,S30475066,2,BR-DF,L4749832,Traveling,29-06-16,2016,6,11.33333333,25,2.414,1
Turdus amaurochalinus,-64.2093496,-31.3148826,S30481610,Argentina,obs229078,S30481610,5,AR-X,L4751064,Traveling,01-07-16,2016,7,8.316666667,280,4,1
Turdus amaurochalinus,-46.7667389,-22.7027217,S30490632,Brazil,obs623262,S30490632,,BR-SP,L4752773,Stationary,30-06-16,2016,6,16.78333333,120,0,3
Turdus amaurochalinus,-43.82475,-22.900234,S30492265,Brazil,obs112834,S30492265,1,BR-RJ,L4753074,Traveling,11-06-16,2016,6,6.066666667,60,1,1
Turdus amaurochalinus,-45.0905943,-23.430489,S30534688,Brazil,obs635497,S30534688,3,BR-SP,L4760796,Traveling,30-06-16,2016,6,14,120,1,2
Turdus amaurochalinus,-47.9452915,-19.8003516,S30654521,Brazil,obs781483,S30654521,2,BR-MG,L4765180,Stationary,12-07-16,2016,7,6.95,84,0,2
Turdus amaurochalinus,-64.2919801,-31.2576634,S31162357,Argentina,obs741678,S31162357,1,AR-X,L4765471,Stationary,20-08-16,2016,8,10.08333333,19,0,1
Turdus amaurochalinus,-69.4052345,-12.1339501,S30579032,Peru,obs152889,S30579032,1,PE-MDD,L4767209,Stationary,25-06-16,2016,6,16.16666667,140,0,1
Turdus amaurochalinus,-47.0180238,-24.3629303,S30584529,Brazil,obs610497,S30584529,1,BR-SP,L4768006,Traveling,07-07-16,2016,7,7.716666667,120,5,4
Turdus amaurochalinus,-44.8071364,-20.4601981,S30588948,Brazil,obs775932,S30588948,10,BR-MG,L4769185,Stationary,07-07-16,2016,7,13.25,15,0,1
Turdus amaurochalinus,-65.5308787,-28.0537397,S30609186,Argentina,obs644969,S30609186,1,AR-K,L4772080,Traveling,08-07-16,2016,7,11.66666667,20,4,1
Turdus amaurochalinus,-55.6301308,-27.616908,S32165966,Argentina,obs331807,S32165966,,AR-N,L4779877,Traveling,22-10-16,2016,10,4,210,5,3
Turdus amaurochalinus,-58.0985362,-28.035273,S30674357,Argentina,obs628462,S30674357,2,AR-W,L4784539,Traveling,08-07-16,2016,7,15,150,2,4
Turdus amaurochalinus,-58.1943655,-28.032819,S30674563,Argentina,obs628462,S30674563,4,AR-W,L4784565,Traveling,09-07-16,2016,7,10,180,3,4
Turdus amaurochalinus,-44.8787856,-23.3285035,S32091951,Brazil,obs633561,S32091951,1,BR-SP,L4786223,Traveling,14-10-16,2016,10,7.5,246,3.6,4
Turdus amaurochalinus,-57.5443462,-25.325797,S33174641,Paraguay,obs671452,S33174641,1,PY-11,L4793801,Stationary,24-12-16,2016,12,6.65,5,0,1
Turdus amaurochalinus,-57.5366205,-25.3274013,S33174921,Paraguay,obs671452,S33174921,2,PY-11,L4793972,Stationary,24-12-16,2016,12,8.5,5,0,1
Turdus amaurochalinus,-67.498824,-14.411629,S30735416,Bolivia,obs277988,S30735416,2,BO-B,L4795941,Traveling,29-06-16,2016,6,15,45,4.023,1
Turdus amaurochalinus,-64.962843,-14.788128,S30735422,Bolivia,obs277988,S30735422,3,BO-B,L4795948,Traveling,02-07-16,2016,7,15.75,105,2.575,1
Turdus amaurochalinus,-48.2311606,-18.9086819,S30706163,Brazil,obs189372,S30706163,6,BR-MG,L4796631,Traveling,16-07-16,2016,7,8,240,3,2
Turdus amaurochalinus,-57.5163276,-25.3358858,S32064728,Paraguay,obs769770,S32064728,,PY-11,L4799942,Traveling,12-05-16,2016,5,7,180,3.9,8
Turdus amaurochalinus,-55.7450342,-34.772272,S30769128,Uruguay,obs665271,S30769128,1,UY-CA,L4801265,Traveling,19-07-16,2016,7,14.41666667,110,3,2
Turdus amaurochalinus,-42.49676,-22.3102959,S31766884,Brazil,obs292223,S31766884,1,BR-RJ,L4802409,Traveling,26-09-16,2016,9,6.5,300,1.609,8
Turdus amaurochalinus,-58.2571185,-34.739426,S30789440,Argentina,obs239338,S30789440,,AR-B,L4805506,Traveling,20-07-16,2016,7,17,60,1,1
Turdus amaurochalinus,-56.2807931,-34.2048701,S32047555,Uruguay,obs665756,S32047555,,UY-FD,L4808323,Traveling,14-10-16,2016,10,11,120,1,1
Turdus amaurochalinus,-56.2704793,-34.2173991,S31925109,Uruguay,obs665756,S31925109,,UY-FD,L4808336,Traveling,06-10-16,2016,10,10,10,1,1
Turdus amaurochalinus,-45.4054987,-22.4705167,S30817123,Brazil,obs622520,S30817123,,BR-MG,L4810172,Traveling,23-07-16,2016,7,11.4,222,1.5,2
Turdus amaurochalinus,-60.3877016,-31.6520719,S30834160,Argentina,obs176749,S30834160,2,AR-E,L4813248,Traveling,24-07-16,2016,7,15.5,150,3,2
Turdus amaurochalinus,-46.5246268,-23.5576903,S31374808,Brazil,obs685425,S31374808,1,BR-SP,L4814525,Traveling,02-09-16,2016,9,13.28333333,14,1,1
Turdus amaurochalinus,-58.8036776,-33.4998922,S30846555,Argentina,obs590199,S30846555,2,AR-E,L4815414,Stationary,02-02-16,2016,2,17,60,0,4
Turdus amaurochalinus,-47.3629117,-20.4841887,S30855511,Brazil,obs617463,S30855511,5,BR-SP,L4817026,Traveling,26-07-16,2016,7,10,80,0.4,1
Turdus amaurochalinus,-47.0939388,-23.9738464,S30873327,Brazil,obs654184,S30873327,1,BR-SP,L4820294,Stationary,27-07-16,2016,7,16.5,70,0,1
Turdus amaurochalinus,-46.4280534,-23.9045067,S30884866,Brazil,obs623443,S30884866,,BR-SP,L4822280,Stationary,28-07-16,2016,7,18.75,240,0,1
Turdus amaurochalinus,-57.9541898,-31.263255,S30896431,Argentina,obs662974,S30896431,1,AR-E,L4822381,Stationary,29-07-16,2016,7,17,45,0,2
Turdus amaurochalinus,-46.2870038,-24.0159922,S30890040,Brazil,obs623443,S30890040,,BR-SP,L4823181,Stationary,29-07-16,2016,7,7,40,0,1
Turdus amaurochalinus,-58.6084194,-34.6272423,S30893021,Argentina,obs590199,S30893021,4,AR-B,L4823611,Traveling,18-06-16,2016,6,8,180,2.5,3
Turdus amaurochalinus,-59.8963708,-29.4990114,S30906667,Argentina,obs639535,S30906667,10,AR-S,L4826102,Traveling,23-07-16,2016,7,12.33333333,105,3.5,1
Turdus amaurochalinus,-46.49889,-22.538516,S30932270,Brazil,obs397143,S30932270,2,BR-SP,L4827889,Traveling,01-08-16,2016,8,8.3,108,3.5,1
Turdus amaurochalinus,-58.6493111,-34.6738542,S30923200,Argentina,obs590199,S30923200,3,AR-B,L4829078,Traveling,31-07-16,2016,7,10,120,1.5,2
Turdus amaurochalinus,-41.8792082,-22.4569579,S30923144,Brazil,obs405413,S30923144,1,BR-RJ,L4829081,Traveling,31-07-16,2016,7,15,120,2,2
Turdus amaurochalinus,-57.6045893,-25.2949032,S30925699,Paraguay,obs430326,S30925699,3,PY-ASU,L4829597,Stationary,18-07-16,2016,7,12.91666667,120,0,1
Turdus amaurochalinus,-45.7270718,-23.1468267,S30958221,Brazil,obs616557,S30958221,1,BR-SP,L4831828,Stationary,03-08-16,2016,8,6.7,100,0,1
Turdus amaurochalinus,-41.69604,-4.097575,S30944914,Brazil,obs561709,S30944914,1,BR-PI,L4832619,Traveling,16-07-16,2016,7,8.766666667,125,3,4
Turdus amaurochalinus,-40.939989,-3.84017,S30945153,Brazil,obs561709,S30945153,2,BR-CE,L4832656,Traveling,17-07-16,2016,7,7.6,136,2.5,4
Turdus amaurochalinus,-40.929412,-3.723581,S30945246,Brazil,obs561709,S30945246,5,BR-CE,L4832665,Traveling,18-07-16,2016,7,11.16666667,106,0.8,2
Turdus amaurochalinus,-41.0248606,-22.0235899,S30945756,Brazil,obs741785,S30945756,,BR-RJ,L4832744,Traveling,02-08-16,2016,8,8.7,147,2,3
Turdus amaurochalinus,-46.2869802,-24.0159647,S30966783,Brazil,obs623443,S30966783,,BR-SP,L4836236,Stationary,04-08-16,2016,8,7.816666667,20,0,1
Turdus amaurochalinus,-46.7174524,-23.5672494,S30969234,Brazil,obs685425,S30969234,1,BR-SP,L4836581,Traveling,04-08-16,2016,8,12.4,10,0.2,1
Turdus amaurochalinus,-51.1577082,-30.0254636,S32744139,Brazil,obs814626,S32744139,1,BR-RS,L4836598,Traveling,26-11-16,2016,11,7.5,198,0.8,1
Turdus amaurochalinus,-57.5145999,-25.3357418,S30977161,Paraguay,obs768134,S30977161,2,PY-11,L4837803,Traveling,05-08-16,2016,8,1.016666667,120,3,2
Turdus amaurochalinus,-59.7801297,-29.3657292,S31042419,Argentina,obs639535,S31042419,2,AR-S,L4848524,Traveling,08-08-16,2016,8,17.91666667,15,1,2
Turdus amaurochalinus,-60.6478933,-32.0991311,S31078485,Argentina,obs421501,S31078485,1,AR-E,L4854242,Traveling,13-08-16,2016,8,11.71666667,67,0.3,2
Turdus amaurochalinus,-56.9032453,-17.2625118,S31089983,Brazil,obs107039,S31089983,1,BR-MT,L4856291,Stationary,11-08-16,2016,8,9.5,45,0,3
Turdus amaurochalinus,-54.9475458,-27.088694,S31103857,Argentina,obs519818,S31103857,1,AR-N,L4858541,Traveling,14-08-16,2016,8,9.033333333,180,2,3
Turdus amaurochalinus,-54.1607,-26.90713,S31104527,Argentina,obs112517,S31104527,2,AR-N,L4858582,Stationary,27-07-16,2016,7,6.866666667,98,0,1
Turdus amaurochalinus,-64.4521894,-32.2076835,S31105237,Argentina,obs250534,S31105237,2,AR-X,L4858725,Traveling,15-08-16,2016,8,9.283333333,120,5,1
Turdus amaurochalinus,-60.4868124,-32.3340797,S31107541,Argentina,obs421501,S31107541,6,AR-E,L4859109,Stationary,15-08-16,2016,8,12.86666667,32,0,2
Turdus amaurochalinus,-57.5813381,-25.3024754,S31140503,Paraguay,obs430326,S31140503,1,PY-ASU,L4859369,Stationary,15-08-16,2016,8,16.5,45,0,4
Turdus amaurochalinus,-48.9592114,-15.8494508,S31135558,Brazil,obs554840,S31135558,1,BR-GO,L4863522,Traveling,02-08-16,2016,8,18,15,0.6,2
Turdus amaurochalinus,-43.2240984,-22.9708455,S31142518,Brazil,obs349286,S31142518,1,BR-RJ,L4864519,Traveling,18-08-16,2016,8,13,146,1.609,3
Turdus amaurochalinus,-48.9635539,-15.848826,S31144520,Brazil,obs554840,S31144520,1,BR-GO,L4864820,Traveling,05-08-16,2016,8,7,120,1,1
Turdus amaurochalinus,-57.3401151,-25.2300727,S31153973,Paraguay,obs667054,S31153973,,PY-3,L4866181,Stationary,15-08-16,2016,8,10.25,40,0,3
Turdus amaurochalinus,-54.14757,-26.96077,S31176854,Argentina,obs112517,S31176854,1,AR-N,L4869591,Stationary,30-07-16,2016,7,6.866666667,93,0,1
Turdus amaurochalinus,-59.2876614,-33.0270367,S31190433,Argentina,obs737404,S31190433,2,AR-E,L4871312,Traveling,19-08-16,2016,8,14.85,35,2,1
Turdus amaurochalinus,-47.0727521,-22.8117655,S31794626,Brazil,obs794535,S31794626,1,BR-SP,L4871329,Stationary,28-09-16,2016,9,7.833333333,60,0,1
Turdus amaurochalinus,-60.6345595,-32.1181698,S31209618,Argentina,obs737404,S31209618,2,AR-E,L4874258,Traveling,22-08-16,2016,8,10.05,120,5,2
Turdus amaurochalinus,-47.0637473,-24.3969168,S31211770,Brazil,obs610497,S31211770,1,BR-SP,L4874604,Stationary,22-08-16,2016,8,15.25,20,0,4
Turdus amaurochalinus,-65.2672222,-26.7627778,S31991261,Argentina,obs111915,S31991261,7,AR-T,L4875967,Traveling,11-10-16,2016,10,6.666666667,60,1,2
Turdus amaurochalinus,-56.3482011,-34.7923261,S31222654,Uruguay,obs349286,S31222654,1,UY-MO,L4876069,Traveling,24-08-16,2016,8,7.783333333,76,1.609,4
Turdus amaurochalinus,-49.2088687,-16.703759,S31996414,Brazil,obs600581,S31996414,2,BR-GO,L4879783,Traveling,03-10-16,2016,10,7,180,2,1
Turdus amaurochalinus,-54.8887253,-34.9115949,S32411323,Uruguay,obs521923,S32411323,,UY-MA,L4883286,Traveling,05-11-16,2016,11,13.25,120,2,2
Turdus amaurochalinus,-59.6058333,-26.8086111,S31301467,Argentina,obs111915,S31301467,,AR-H,L4885844,Traveling,08-08-16,2016,8,7,240,5,1
Turdus amaurochalinus,-45.4461871,-22.9355877,S31307304,Brazil,obs537362,S31307304,1,BR-SP,L4886536,Traveling,28-08-16,2016,8,10.45,78,1.5,3
Turdus amaurochalinus,-60.623646,-25.940687,S31421670,Argentina,obs567751,S31421670,2,AR-H,L4886917,Traveling,01-09-16,2016,9,20.21666667,60,0.2,1
